,u,v,Distance_miles,TimeToCross_minutes,edge_id,lon_u,lat_u,isHighPriority_u,lon_v,lat_v,isHighPriority_v,heading_u,heading_v
28806,IA391145362,IA391145374,2.4572255051686667,2,28806,-93.6008588,41.6695667,0,-93.6007281,41.6804147,0,0.6199494138373126,0.7042348546426214
28807,IA1701553570,IA391145545,2.7305051117458894,3,28807,-93.5758442,41.6474958,0,-93.5757746,41.6595527,0,0.48019429294339344,0.4705029198146049
28808,IA160776797,IA391145545,0.5936167330096199,0,28808,-93.5759454,41.6569346,0,-93.5757746,41.6595527,0,0.4739596413068737,0.4705029198146049
28809,IA446103855,IA391145594,1.4795334681919794,1,28809,-93.5810928,41.7702857,0,-93.581093,41.7768193,1,0.0013193535829459182,0.0012255590875033888
28810,IA160938029,IA391145594,3.29330172420036,3,28810,-93.600522,41.7767948,0,-93.581093,41.7768193,1,0.9764038246891247,0.0012255590875033888
28811,IA160833330,IA391145594,3.297220960919205,3,28811,-93.581006,41.79138,0,-93.581093,41.7768193,1,0.0011549190803018057,0.0012255590875033888
28812,IA1448581071,IA391145662,0.0217519817871482,0,28812,-93.5607902,41.7028642,0,-93.5608207,41.7027709,0,0.11359818057505318,0.11388736671263137
28813,IA160880803,IA391145662,6.926910908143879,8,28813,-93.5610515,41.6729236,0,-93.5608207,41.7027709,0,0.3514767350053168,0.11388736671263137
28814,IA391145664,IA391145662,0.4143848721924574,0,28814,-93.5583798,41.7027386,0,-93.5608207,41.7027709,0,0.12265288204866426,0.11388736671263137
28815,IA160899676,IA391145664,1.1239809622544268,1,28815,-93.5517632,41.7028754,0,-93.5583798,41.7027386,0,0.1415476415054777,0.12265288204866426
28816,IA1448581071,IA391145664,0.4103897789663061,0,28816,-93.5607902,41.7028642,0,-93.5583798,41.7027386,0,0.11359818057505318,0.12265288204866426
28817,IA160883933,IA391145679,2.3145504764674656,2,28817,-93.6524935,41.7206075,0,-93.6399499,41.7172449,0,0.845725451749629,0.853121672897055
28818,IA2023441283,IA391145679,0.146703138361488,0,28818,-93.6391607,41.7169991,0,-93.6399499,41.7172449,0,0.8535943025659234,0.853121672897055
28819,IA160883853,IA391145685,2.469800373274823,2,28819,-93.653484,41.7462507,0,-93.6535578,41.735344,0,0.8866427640537228,0.8711193949360916
28820,IA160939581,IA391145685,0.8153547496486965,0,28820,-93.6535903,41.7317434,0,-93.6535578,41.735344,0,0.8652543632288668,0.8711193949360916
28821,IA160828801,IA391145685,2.4529905055158587,2,28821,-93.6391012,41.7353786,0,-93.6535578,41.735344,0,0.8890577519826016,0.8711193949360916
28822,IA160880803,IA391145804,3.2714216867304127,3,28822,-93.5610515,41.6729236,0,-93.56104,41.6584768,0,0.3514767350053168,0.41374093226550934
28823,IA160833398,IA391145804,3.428799841439912,4,28823,-93.5812286,41.6586699,0,-93.56104,41.6584768,0,0.4962447721188366,0.41374093226550934
28824,IA160922061,IA391145804,2.711575576829299,3,28824,-93.5450735,41.6585716,0,-93.56104,41.6584768,0,0.37007898531280475,0.41374093226550934
28825,IA160940573,IA391145804,3.2817713971742526,3,28825,-93.561156,41.643985,0,-93.56104,41.6584768,0,0.44152041124696756,0.41374093226550934
28826,IA160979940,IA391145809,3.277615425499756,3,28826,-93.5415603,41.731847,0,-93.541446,41.746321,0,0.09045106748158166,0.07254826634863723
28827,IA391145815,IA391145809,3.2839869102460826,3,28827,-93.560811,41.746293,0,-93.541446,41.746321,0,0.03997117133478584,0.07254826634863723
28828,IA160920319,IA391145809,3.2845756103306827,3,28828,-93.5413537,41.7608259,0,-93.541446,41.746321,0,0.06026694232402638,0.07254826634863723
28829,IA160847241,IA391145815,4.969402750350921,5,28829,-93.5705269,41.7317922,0,-93.560811,41.746293,0,0.028641956685007585,0.03997117133478584
28830,IA160897371,IA391145815,3.2813255630984863,3,28830,-93.5606907,41.7607834,0,-93.560811,41.746293,0,0.03278096224924923,0.03997117133478584
28831,IA391145809,IA391145815,3.283986910246082,3,28831,-93.541446,41.746321,0,-93.560811,41.746293,0,0.07254826634863723,0.03997117133478584
28832,IA7536796372,IA391145815,3.64159056921214,4,28832,-93.5560624,41.731824,0,-93.560811,41.746293,0,0.061938697294119084,0.03997117133478584
28833,IA7350152208,IA391146198,3.0927334872350825,3,28833,-93.8540132,41.6437997,0,-93.8722207,41.643745,0,0.7187531509175892,0.7206609669795246
28834,IA391153294,IA391146198,3.2635281550910262,3,28834,-93.891433,41.643893,0,-93.8722207,41.643745,0,0.7225776804957488,0.7206609669795246
28835,IA10082612578,IA391146198,4.1054792115755285,4,28835,-93.8721758,41.6256496,0,-93.8722207,41.643745,0,0.7080475936043884,0.7206609669795246
28836,IA391145322,IA391146533,6.618746534114602,7,28836,-93.654066,41.658655,0,-93.6344577,41.636753,0,0.6786843625895261,0.6092970261539832
28837,IA1192264960,IA391146533,1.5573357416301736,1,28837,-93.625291,41.6367576,0,-93.6344577,41.636753,0,0.5946598153824344,0.6092970261539832
28838,IA160964701,IA391146533,2.0579157506828496,2,28838,-93.6344206,41.6276653,0,-93.6344577,41.636753,0,0.5959592770854601,0.6092970261539832
28839,IA160877464,IA391146573,3.247054784139173,3,28839,-93.522339,41.629602,0,-93.503228,41.629615,0,0.39140362838211695,0.36939215236623424
28840,IA5377365147,IA391146573,1.490042295223052,1,28840,-93.5032044,41.6361946,0,-93.503228,41.629615,0,0.3593156787998837,0.36939215236623424
28841,IA160931934,IA391146573,1.9557032652273376,2,28841,-93.503248,41.620979,0,-93.503228,41.629615,0,0.38101687530081696,0.36939215236623424
28842,IA160846632,IA391146691,1.8426325527691836,2,28842,-93.6780946,41.636792,0,-93.678156,41.644929,0,0.65663964317634,0.6698471291250339
28843,IA1577563816,IA391146691,2.8489903415925104,3,28843,-93.694637,41.6439516,0,-93.678156,41.644929,0,0.6785445642349632,0.6698471291250339
28844,IA160901778,IA391146691,0.5658618981917836,0,28844,-93.6782548,41.6474224,0,-93.678156,41.644929,0,0.6742119951444444,0.6698471291250339
28845,IA160847063,IA391146726,0.0103649267175413,0,28845,-93.600552,41.636793,0,-93.600491,41.636794,0,0.544873338638977,0.5447339853906522
28846,IA5968178946,IA391146726,3.612288785401754,4,28846,-93.5904529,41.6281511,0,-93.600491,41.636794,0,0.5176627281610158,0.5447339853906522
28847,IA160941741,IA391146726,1.6456378356147017,1,28847,-93.6004499,41.6440591,0,-93.600491,41.636794,0,0.5521229733309421,0.5447339853906522
28848,IA8624623341,IA391152623,0.019569031732348,0,28848,-93.7364031,41.688349,0,-93.7364055,41.6884354,0,0.7553957669217949,0.7555148467413818
28849,IA689187938,IA391152623,0.5940183377376751,0,28849,-93.7370821,41.6909079,0,-93.7364055,41.6884354,0,0.7588841988241246,0.7555148467413818
28850,IA8624623352,IA391152623,1.3565047641846346,1,28850,-93.7443455,41.6884024,0,-93.7364055,41.6884354,0,0.7552162547616085,0.7555148467413818
28851,IA5874677786,IA391152754,3.180189309578114,3,28851,-93.7634504,41.689126,0,-93.7654324,41.7029098,0,0.7555499390143955,0.7713898017918634
28852,IA391152885,IA391152754,1.5375698920484668,1,28852,-93.7744928,41.7029035,0,-93.7654324,41.7029098,0,0.7704032373464551,0.7713898017918634
28853,IA160803854,IA391152754,1.6402142032867226,1,28853,-93.755767,41.702903,0,-93.7654324,41.7029098,0,0.7725382325848315,0.7713898017918634
28854,IA967594541,IA391152870,1.9934855886086928,2,28854,-93.7946032,41.7014264,0,-93.7946197,41.7102298,0,0.7670626874985758,0.7757319824942848
28855,IA8821405399,IA391152870,8.270365922619794,9,28855,-93.8143944,41.6885588,0,-93.7946197,41.7102298,0,0.7538975430185273,0.7757319824942848
28856,IA160902017,IA391152870,5.383157736720942,6,28856,-93.785075,41.728452,0,-93.7946197,41.7102298,0,0.7950644327977417,0.7757319824942848
28857,IA160772874,IA391152885,0.0805498073626569,0,28857,-93.7749673,41.7028942,0,-93.7744928,41.7029035,0,0.7703443499872391,0.7704032373464551
28858,IA391152754,IA391152885,1.5375698920484664,1,28858,-93.7654324,41.7029098,0,-93.7744928,41.7029035,0,0.7713898017918634,0.7704032373464551
28859,IA160902098,IA391152885,5.04470819473027,6,28859,-93.7750485,41.7251688,0,-93.7744928,41.7029035,0,0.7939157748281729,0.7704032373464551
28860,IA160897854,IA391152902,3.390551694187589,4,28860,-93.7944963,41.658436,0,-93.8144619,41.658384,0,0.7242459876613683,0.726412593023632
28861,IA8388239078,IA391152902,2.89674993004069,3,28861,-93.8143573,41.645592,0,-93.8144619,41.658384,0,0.7150761168832369,0.726412593023632
28862,IA11685720906,IA391152902,3.244559660669133,3,28862,-93.8335636,41.6582246,0,-93.8144619,41.658384,0,0.7280815769717053,0.726412593023632
28863,IA160881887,IA391152942,3.280060943946856,3,28863,-93.7365185,41.6583447,0,-93.7558328,41.6584407,0,0.7146094403569775,0.7185796972452366
28864,IA11005057290,IA391152942,0.0323169528018949,0,28864,-93.7560231,41.6584415,0,-93.7558328,41.6584407,0,0.7186144601179563,0.7185796972452366
28865,IA11005057298,IA391152942,0.660191710994735,0,28865,-93.7559059,41.6613532,0,-93.7558328,41.6584407,0,0.7220371813878038,0.7185796972452366
28866,IA391146198,IA391153294,3.2635281550910262,3,28866,-93.8722207,41.643745,0,-93.891433,41.643893,0,0.7206609669795246,0.7225776804957488
28867,IA12956139689,IA391153294,10.011486654775783,12,28867,-93.8917854,41.6881035,0,-93.891433,41.643893,0,0.7527358355460013,0.7225776804957488
28868,IA8821368585,IA391153294,2.960224521225085,3,28868,-93.8914467,41.6308209,0,-93.891433,41.643893,0,0.7139433775703289,0.7225776804957488
28869,IA391201527,IA391201526,0.0285323503966527,0,28869,-93.639109,41.731837,0,-93.63911,41.731711,0,0.8833558991825037,0.8831432693487831
28870,IA160939985,IA391201526,1.2820136054574935,1,28870,-93.631556,41.7318016,0,-93.63911,41.731711,0,0.8944089454075492,0.8831432693487831
28871,IA411836359,IA391201526,0.7944297873485905,0,28871,-93.6389853,41.7282048,0,-93.63911,41.731711,0,0.877182082718483,0.8831432693487831
28872,IA391201526,IA391201527,0.0285323503966527,0,28872,-93.63911,41.731711,0,-93.639109,41.731837,0,0.8831432693487831,0.8833558991825037
28873,IA160828801,IA391201527,0.8019813395054334,0,28873,-93.6391012,41.7353786,0,-93.639109,41.731837,0,0.8890577519826016,0.8833558991825037
28874,IA369131079,IA391201527,0.3179764294649118,0,28874,-93.6409752,41.7318869,0,-93.639109,41.731837,0,0.8808905802832159,0.8833558991825037
28875,IA391202012,IA391201993,0.5158699043893831,0,28875,-93.519798,41.643127,0,-93.522303,41.641839,0,0.36574413749680096,0.3714319438441518
28876,IA160913661,IA391201993,2.1717418499110224,2,28876,-93.532116,41.635736,0,-93.522303,41.641839,0,0.396091766814964,0.3714319438441518
28877,IA12160039689,IA391201993,0.4223682687022169,0,28877,-93.5223,41.6437042,0,-93.522303,41.641839,0,0.3678832971765758,0.3714319438441518
28878,IA160877464,IA391201993,2.771034079149656,3,28878,-93.522339,41.629602,0,-93.522303,41.641839,0,0.39140362838211695,0.3714319438441518
28879,IA391202006,IA391202002,0.0598539840397992,0,28879,-93.518436,41.643895,0,-93.5184675,41.6441481,0,0.3625611343754284,0.3621094147664354
28880,IA160844371,IA391202002,0.3489178564976042,0,28880,-93.5205212,41.6441176,0,-93.5184675,41.6441481,0,0.364756253639303,0.3621094147664354
28881,IA160844328,IA391202002,0.0761431072777151,0,28881,-93.5180194,41.6441428,0,-93.5184675,41.6441481,0,0.3615679619328713,0.3621094147664354
28882,IA391202012,IA391202006,0.2900531849727967,0,28882,-93.519798,41.643127,0,-93.518436,41.643895,0,0.36574413749680096,0.3625611343754284
28883,IA160740418,IA391202008,0.2924981631512002,0,28883,-93.516836,41.644092,0,-93.518477,41.643743,0,0.36023052802139055,0.3629053168736638
28884,IA160844379,IA391202008,0.1362978614264065,0,28884,-93.517829,41.644098,0,-93.518477,41.643743,0,0.36142176928017916,0.3629053168736638
28885,IA391201993,IA391202012,0.5158699043893832,0,28885,-93.522303,41.641839,0,-93.519798,41.643127,0,0.3714319438441518,0.36574413749680096
28886,IA391202008,IA391202012,0.2643636249301211,0,28886,-93.518477,41.643743,0,-93.519798,41.643127,0,0.3629053168736638,0.36574413749680096
28887,IA160716754,IA391202281,4.233726005173465,5,28887,-93.7329107,41.7902429,0,-93.7170617,41.789054,0,0.8701275932990324,0.8780405731889823
28888,IA160971032,IA391202281,1.4016922727770702,1,28888,-93.709828,41.786757,0,-93.7170617,41.789054,0,0.8806421324562308,0.8780405731889823
28889,IA160907100,IA391202281,7.109886098189521,8,28889,-93.7173318,41.8204511,0,-93.7170617,41.789054,0,0.8984638691204555,0.8780405731889823
28890,IA10600356182,IA391202289,0.1385801429664226,0,28890,-93.7105891,41.7833366,0,-93.7104058,41.7839114,0,0.8774637597736009,0.8780388419969519
28891,IA160971032,IA391202289,0.6522798246015326,0,28891,-93.709828,41.786757,0,-93.7104058,41.7839114,0,0.8806421324562308,0.8780388419969519
28892,IA161054318,IA391233676,0.0331086403716128,0,28892,-93.434727,42.006473,0,-93.434923,42.00647,0,0.05215255241507407,0.052088509898407444
28893,IA161123090,IA391233676,2.7846977270162308,3,28893,-93.444536,42.009793,0,-93.434923,42.00647,0,0.04843206005517774,0.052088509898407444
28894,IA161122215,IA391233676,6.15672193489425,7,28894,-93.434894,41.979281,0,-93.434923,42.00647,0,0.05654532689080081,0.052088509898407444
28895,IA161061083,IA391233676,0.7551871264820124,0,28895,-93.434918,42.009805,0,-93.434923,42.00647,0,0.05159049813688871,0.052088509898407444
28896,IA160727949,IA392373869,0.967094745049044,1,28896,-93.5750142,41.6275215,0,-93.5745775,41.6277065,0,0.4853709821004896,0.484417841340928
28897,IA558686204,IA392373869,0.2644002672041635,0,28897,-93.5730216,41.6277157,0,-93.5745775,41.6277065,0,0.4811960723856439,0.484417841340928
28898,IA160774111,IA399307296,0.3264559153847626,0,28898,-93.6975294,41.6527819,0,-93.6975269,41.6513415,0,0.6939613401926085,0.6916333357997453
28899,IA160754178,IA399307296,1.0337495927075313,1,28899,-93.691464,41.651708,0,-93.6975269,41.6513415,0,0.6893061833881726,0.6916333357997453
28900,IA2320153071,IA399307305,0.023006881270364,0,28900,-93.697629,41.6439771,0,-93.6976289,41.6438755,0,0.6802063279969501,0.680052982325513
28901,IA1577563816,IA399307305,0.5085353171331087,0,28901,-93.694637,41.6439516,0,-93.6976289,41.6438755,0,0.6785445642349632,0.680052982325513
28902,IA160802518,IA399307337,1.62653245607826,1,28902,-93.6978153,41.6366943,0,-93.6977566,41.6438754,0,0.6696838985090269,0.6801206695550244
28903,IA399307305,IA399307337,0.0216917495283462,0,28903,-93.6976289,41.6438755,0,-93.6977566,41.6438754,0,0.680052982325513,0.6801206695550244
28904,IA160802518,IA399307341,0.0271300489347893,0,28904,-93.6978153,41.6366943,0,-93.6976556,41.6366952,0,0.6696838985090269,0.6695919242621803
28905,IA399307305,IA399307341,1.626310039778893,1,28905,-93.6976289,41.6438755,0,-93.6976556,41.6366952,0,0.680052982325513,0.6695919242621803
28906,IA160846632,IA399307341,3.323258170883184,3,28906,-93.6780946,41.636792,0,-93.6976556,41.6366952,0,0.65663964317634,0.6695919242621803
28907,IA160789368,IA399307345,0.0280250477166105,0,28907,-93.6978583,41.6330223,0,-93.6976974,41.6330496,0,0.6646314458097201,0.6645710848484304
28908,IA160846626,IA399307345,3.33533332057629,4,28908,-93.678065,41.633137,0,-93.6976974,41.6330496,0,0.6511310656105785,0.6645710848484304
28909,IA399307341,IA399307345,0.8255947623391242,0,28909,-93.6976556,41.6366952,0,-93.6976974,41.6330496,0,0.6695919242621803,0.6645710848484304
28910,IA2267243682,IA399307348,0.0269458300360416,0,28910,-93.6978473,41.6294727,0,-93.6976887,41.6294721,0,0.6598931861835914,0.6597934180756597
28911,IA399307345,IA399307348,0.8101266899157648,0,28911,-93.6976974,41.6330496,0,-93.6976887,41.6294721,0,0.6645710848484304,0.6597934180756597
28912,IA160962972,IA411668458,2.9012243440607675,3,28912,-93.629817,41.686287,0,-93.6388132,41.6966015,0,0.7578189769099446,0.7941611771615683
28913,IA160850558,IA411668458,3.4971751573176326,4,28913,-93.649063,41.688359,0,-93.6388132,41.6966015,0,0.7621740761161202,0.7941611771615683
28914,IA160812790,IA411668458,1.6182877548843977,1,28914,-93.6374827,41.7027024,0,-93.6388132,41.6966015,0,0.8158467688185085,0.7941611771615683
28915,IA160825339,IA411686271,0.0287918386279305,0,28915,-93.6214623,41.7030207,0,-93.6216315,41.7030301,0,0.8392604989429672,0.8389903390558422
28916,IA160823841,IA411686271,1.5255292121231383,1,28916,-93.621285,41.696312,0,-93.6216315,41.7030301,0,0.8108224894293445,0.8389903390558422
28917,IA391201526,IA411836359,0.7944297873485907,0,28917,-93.63911,41.731711,0,-93.6389853,41.7282048,0,0.8831432693487831,0.877182082718483
28918,IA160861942,IA411836359,0.212361656509659,0,28918,-93.6390357,41.7272704,0,-93.6389853,41.7282048,0,0.8753898906428111,0.877182082718483
28919,IA8070457511,IA419159621,0.0219562112585282,0,28919,-93.4646327,41.6690623,0,-93.4645045,41.669075,0,0.2776996313821651,0.2776474689558762
28920,IA7373960955,IA419159621,0.4108016321536334,0,28920,-93.464571,41.6708759,0,-93.4645045,41.669075,0,0.2744843692611695,0.2776474689558762
28921,IA160785214,IA419159624,1.5859474174658106,1,28921,-93.457069,41.669539,0,-93.4645011,41.6656413,0,0.2752491890508302,0.28364011335674816
28922,IA160915804,IA419159624,0.4974366612210487,0,28922,-93.4645105,41.667838,0,-93.4645011,41.6656413,0,0.27981831247204625,0.28364011335674816
28923,IA160724511,IA420614798,1.2286624928212488,1,28923,-93.5699929,41.6527624,0,-93.5765349,41.6506529,0,0.45605072595020185,0.48075592903941566
28924,IA160818481,IA437645369,1.2397506172570518,1,28924,-93.5813633,41.7028893,0,-93.5811638,41.7083591,0,0.004419553936828064,0.004399269897709382
28925,IA1177189537,IA437645369,0.3182893650046359,0,28925,-93.5811421,41.7097644,0,-93.5811638,41.7083591,0,0.0042563269370528714,0.004399269897709382
28926,IA160818481,IA437645375,0.0310731900952592,0,28926,-93.5813633,41.7028893,0,-93.5811803,41.702894,0,0.004419553936828064,0.005602186327232966
28927,IA160779971,IA437645375,0.206935220040064,0,28927,-93.579961,41.702881,0,-93.5811803,41.702894,0,0.013476851096122974,0.005602186327232966
28928,IA437645369,IA437645375,1.2385670799108195,1,28928,-93.5811638,41.7083591,0,-93.5811803,41.702894,0,0.004399269897709382,0.005602186327232966
28929,IA160904257,IA440549645,0.0297794395645362,0,28929,-93.6002567,41.7463515,0,-93.6004323,41.7463524,0,0.9655622359948193,0.9652410839161506
28930,IA160974317,IA440549645,0.3881596779301342,0,28930,-93.6027023,41.7463566,0,-93.6004323,41.7463524,0,0.9611125434065941,0.9652410839161506
28931,IA440549655,IA440549645,1.7380753650536287,2,28931,-93.6004253,41.7386772,0,-93.6004323,41.7463524,0,0.9605111514230587,0.9652410839161506
28932,IA160958898,IA440549655,1.5380761506956433,1,28932,-93.6091526,41.73748,0,-93.6004253,41.7386772,0,0.941915114283937,0.9605111514230587
28933,IA160904254,IA440549655,0.0293416077863785,0,28933,-93.6002523,41.7386777,1,-93.6004253,41.7386772,0,0.9608683097111561,0.9605111514230587
